Date/Time, 4/17/2017 1:07:06 PM


Plate Type,384PPG_DMSO2
Bootstrap Well,N7
Transducer Focus (us),35.203
Expected BBToF (us), 32.387
SurveyToFRatio,0.920

ToFStart (us),31.687
ToFEnd (us),33.087
ZIncr (um),25

,,TransducerZ (um),BB ToF (us),BB Amp (Vpp),TB1 ToF (us),TB1 Amp (Vpp),SR ToF (us),SR Amp (Vpp),Unknown ToF (us), Unknown Amp (Vpp)
,,16942,31.693,1.877,32.277,2.211,34.655,3.984,,,,,,,
,,16917,31.711,1.882,32.297,2.222,34.673,3.984,,,,,,,
,,16892,31.741,1.888,32.327,2.248,34.703,3.984,,,,,,,
,,16867,31.771,1.890,32.359,2.281,34.735,3.984,,,,,,,
,,16842,31.805,1.899,32.391,2.309,34.769,3.984,,,,,,,
,,16817,31.835,1.899,32.425,2.333,34.801,3.984,,,,,,,
,,16792,31.869,1.909,32.457,2.366,34.835,3.984,,,,,,,
,,16767,31.901,1.921,32.491,2.393,34.867,3.984,,,,,,,
,,16742,31.933,1.921,32.523,2.420,34.901,3.984,,,,,,,
,,16717,31.967,1.934,32.557,2.452,34.935,3.984,,,,,,,
,,16692,31.999,1.943,32.589,2.476,34.967,3.984,,,,,,,
,,16667,32.035,1.953,32.623,2.503,35.001,3.984,,,,,,,
,,16642,32.067,1.970,32.655,2.529,35.033,3.984,,,,,,,
,,16617,32.101,1.977,32.689,2.554,35.067,3.984,,,,,,,
,,16592,32.135,2.000,32.721,2.582,35.101,3.984,,,,,,,
,,16567,32.169,2.014,32.755,2.609,35.133,3.984,,,,,,,
,,16542,32.203,2.031,32.787,2.620,35.167,3.984,,,,,,,
,,16517,32.237,2.051,32.821,2.646,35.201,3.984,,,,,,,
,,16492,32.273,2.081,32.855,2.671,35.233,3.984,,,,,,,
,,16467,32.307,2.106,32.887,2.690,35.267,3.984,,,,,,,
,,16442,32.341,2.138,32.919,2.712,35.299,3.984,,,,,,,
,,16417,32.377,2.176,32.953,2.729,35.333,3.984,,,,,,,
,,16392,32.413,2.200,32.987,2.747,35.367,3.984,,,,,,,
,,16367,32.447,2.245,33.019,2.770,35.401,3.984,,,,,,,
,,16342,32.481,2.287,33.051,2.783,35.433,3.984,,,,,,,
,,16317,32.517,2.327,33.085,2.792,35.467,3.984,,,,,,,
,,16292,32.551,2.380,33.117,2.814,35.499,3.984,,,,,,,
,,16267,32.587,2.432,33.153,2.829,35.535,3.984,,,,,,,
,,16242,32.621,2.483,33.185,2.844,35.567,3.984,,,,,,,
,,16217,32.657,2.542,33.217,2.853,35.599,3.984,,,,,,,
,,16192,32.691,2.600,33.251,2.860,35.633,3.984,,,,,,,
,,16167,32.727,2.665,33.285,2.869,35.669,3.984,,,,,,,
,,16142,32.759,2.736,33.317,2.892,35.701,3.984,,,,,,,
,,16117,32.795,2.809,33.351,2.897,35.735,3.984,,,,,,,
,,16092,32.829,2.884,33.383,2.904,35.767,3.984,,,,,,,
,,16067,32.865,2.966,33.417,2.911,35.803,3.984,,,,,,,
,,16042,32.897,3.042,33.451,2.917,35.835,3.984,,,,,,,
,,16017,32.933,3.120,33.483,2.918,35.869,3.984,,,,,,,
,,15992,32.967,3.211,33.517,2.931,35.903,3.984,,,,,,,
,,15967,33.001,3.287,33.551,2.928,35.937,3.984,,,,,,,
,,15942,33.035,3.377,33.583,2.932,35.969,3.984,,,,,,,
,,15917,33.069,3.472,33.617,2.929,36.003,3.984,,,,,,,

