Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
0,0,A1,0.0,0,PBS200-DF,0.0,0.0
1,0,A2,0.0,0,PBS200-DF,0.0,0.0
2,0,A3,0.0,0,PBS200-DF,0.0,0.0
3,0,A4,0.0,0,PBS200-DF,0.0,0.0
4,0,A5,0.0,0,PBS200-DF,0.0,0.0
5,0,A6,0.0,0,PBS200-DF,0.0,0.0
6,0,A7,0.0,0,PBS200-DF,0.0,0.0
7,0,A8,100.0,0,PBS200-DF,1.48,60.0
8,0,A9,0.0,0,PBS200-DF,0.0,0.0
9,0,A10,100.0,0,PBS200-DF,1.48,60.0
10,0,A11,0.0,0,PBS200-DF,0.0,0.0
11,0,A12,100.0,0,PBS200-DF,1.48,60.0
12,0,A13,0.0,0,PBS200-DF,0.0,0.0
13,0,A14,100.0,0,PBS200-DF,1.48,60.0
14,0,A15,0.0,0,PBS200-DF,0.0,0.0
15,0,A16,100.0,0,PBS200-DF,1.48,60.0
16,0,A17,0.0,0,PBS200-DF,0.0,0.0
17,0,A18,0.0,0,PBS200-DF,0.0,0.0
18,0,A19,0.0,0,PBS200-DF,0.0,0.0
19,0,A20,0.0,0,PBS200-DF,0.0,0.0
20,0,A21,0.0,0,PBS200-DF,0.0,0.0
21,0,A22,0.0,0,PBS200-DF,0.0,0.0
22,0,A23,0.0,0,PBS200-DF,0.0,0.0
23,0,A24,0.0,0,PBS200-DF,0.0,0.0
0,1,B1,0.0,0,PBS200-DF,0.0,0.0
1,1,B2,0.0,0,PBS200-DF,0.0,0.0
2,1,B3,0.0,0,PBS200-DF,0.0,0.0
3,1,B4,0.0,0,PBS200-DF,0.0,0.0
4,1,B5,0.0,0,PBS200-DF,0.0,0.0
5,1,B6,0.0,0,PBS200-DF,0.0,0.0
6,1,B7,0.0,0,PBS200-DF,0.0,0.0
7,1,B8,100.0,0,PBS200-DF,1.48,60.0
8,1,B9,0.0,0,PBS200-DF,0.0,0.0
9,1,B10,100.0,0,PBS200-DF,1.48,60.0
10,1,B11,0.0,0,PBS200-DF,0.0,0.0
11,1,B12,100.0,0,PBS200-DF,1.48,60.0
12,1,B13,0.0,0,PBS200-DF,0.0,0.0
13,1,B14,100.0,0,PBS200-DF,1.48,60.0
14,1,B15,0.0,0,PBS200-DF,0.0,0.0
15,1,B16,100.0,0,PBS200-DF,1.48,60.0
16,1,B17,0.0,0,PBS200-DF,0.0,0.0
17,1,B18,0.0,0,PBS200-DF,0.0,0.0
18,1,B19,0.0,0,PBS200-DF,0.0,0.0
19,1,B20,0.0,0,PBS200-DF,0.0,0.0
20,1,B21,0.0,0,PBS200-DF,0.0,0.0
21,1,B22,0.0,0,PBS200-DF,0.0,0.0
22,1,B23,0.0,0,PBS200-DF,0.0,0.0
23,1,B24,0.0,0,PBS200-DF,0.0,0.0
