Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
0,0,A1,70,0,DMSO,1.83,13.0
1,0,A2,70,0,DMSO,1.83,13.0
2,0,A3,70,0,DMSO,1.83,12.0
3,0,A4,70,0,DMSO,1.83,12.0
4,0,A5,70,0,DMSO,1.83,3.5
5,0,A6,70,0,DMSO,1.83,3.5
6,0,A7,70,0,DMSO,1.83,4.0
7,0,A8,70,0,DMSO,1.83,4.0
8,0,A9,70,0,DMSO,1.83,9.0
9,0,A10,70,0,DMSO,1.83,9.0
10,0,A11,70,0,DMSO,1.83,8.0
11,0,A12,70,0,DMSO,1.83,8.0
12,0,A13,70,0,DMSO,1.83,6.5
13,0,A14,70,0,DMSO,1.83,6.5
14,0,A15,70,0,DMSO,1.83,7.0
15,0,A16,70,0,DMSO,1.83,7.0
16,0,A17,70,0,DMSO,1.83,6.0
17,0,A18,70,0,DMSO,1.83,6.0
18,0,A19,70,0,DMSO,1.83,5.0
19,0,A20,70,0,DMSO,1.83,5.0
20,0,A21,70,0,DMSO,1.83,10.0
21,0,A22,70,0,DMSO,1.83,10.0
22,0,A23,70,0,DMSO,1.83,11.0
23,0,A24,70,0,DMSO,1.83,11.0
0,1,B1,75,0,DMSO,1.81,13.0
1,1,B2,75,0,DMSO,1.81,13.0
2,1,B3,75,0,DMSO,1.81,12.0
3,1,B4,75,0,DMSO,1.81,12.0
4,1,B5,75,0,DMSO,1.81,3.5
5,1,B6,75,0,DMSO,1.81,3.5
6,1,B7,75,0,DMSO,1.81,4.0
7,1,B8,75,0,DMSO,1.81,4.0
8,1,B9,75,0,DMSO,1.81,9.0
9,1,B10,75,0,DMSO,1.81,9.0
10,1,B11,75,0,DMSO,1.81,8.0
11,1,B12,75,0,DMSO,1.81,8.0
12,1,B13,75,0,DMSO,1.81,6.5
13,1,B14,75,0,DMSO,1.81,6.5
14,1,B15,75,0,DMSO,1.81,7.0
15,1,B16,75,0,DMSO,1.81,7.0
16,1,B17,75,0,DMSO,1.81,6.0
17,1,B18,75,0,DMSO,1.81,6.0
18,1,B19,75,0,DMSO,1.81,5.0
19,1,B20,75,0,DMSO,1.81,5.0
20,1,B21,75,0,DMSO,1.81,10.0
21,1,B22,75,0,DMSO,1.81,10.0
22,1,B23,75,0,DMSO,1.81,11.0
23,1,B24,75,0,DMSO,1.81,11.0
0,2,C1,80,0,DMSO,1.78,13.0
1,2,C2,80,0,DMSO,1.78,13.0
2,2,C3,80,0,DMSO,1.78,12.0
3,2,C4,80,0,DMSO,1.78,12.0
4,2,C5,80,0,DMSO,1.78,3.5
5,2,C6,80,0,DMSO,1.78,3.5
6,2,C7,80,0,DMSO,1.78,4.0
7,2,C8,80,0,DMSO,1.78,4.0
8,2,C9,80,0,DMSO,1.78,9.0
9,2,C10,80,0,DMSO,1.78,9.0
10,2,C11,80,0,DMSO,1.78,8.0
11,2,C12,80,0,DMSO,1.78,8.0
12,2,C13,80,0,DMSO,1.78,6.5
13,2,C14,80,0,DMSO,1.78,6.5
14,2,C15,80,0,DMSO,1.78,7.0
