Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
0,0,A1,100,0,DMSO,1.63,4.0
1,0,A2,100,0,DMSO,1.63,4.5
2,0,A3,100,0,DMSO,1.63,4.0
3,0,A4,100,0,DMSO,1.63,4.5
4,0,A5,100,0,DMSO,1.63,4.0
5,0,A6,100,0,DMSO,1.63,4.5
6,0,A7,100,0,DMSO,1.63,4.0
7,0,A8,100,0,DMSO,1.63,4.5
8,0,A9,100,0,DMSO,1.63,4.0
9,0,A10,100,0,DMSO,1.63,4.5
10,0,A11,100,0,DMSO,1.63,4.0
11,0,A12,100,0,DMSO,1.63,4.5
12,0,A13,100,0,DMSO,1.63,4.0
13,0,A14,100,0,DMSO,1.63,4.5
14,0,A15,100,0,DMSO,1.63,4.0
15,0,A16,100,0,DMSO,1.63,4.5
16,0,A17,100,0,DMSO,1.63,4.0
17,0,A18,100,0,DMSO,1.63,4.5
18,0,A19,100,0,DMSO,1.63,4.0
19,0,A20,100,0,DMSO,1.63,4.5
20,0,A21,100,0,DMSO,1.63,4.0
21,0,A22,100,0,DMSO,1.63,4.5
22,0,A23,100,0,DMSO,1.63,4.0
23,0,A24,100,0,DMSO,1.63,4.5
24,0,A25,100,0,DMSO,1.63,1.0
25,0,A26,100,0,DMSO,1.63,1.5
26,0,A27,100,0,DMSO,1.63,1.0
27,0,A28,100,0,DMSO,1.63,1.5
28,0,A29,100,0,DMSO,1.63,1.0
29,0,A30,100,0,DMSO,1.63,1.5
30,0,A31,100,0,DMSO,1.63,1.0
31,0,A32,100,0,DMSO,1.63,1.5
32,0,A33,100,0,DMSO,1.63,1.0
33,0,A34,100,0,DMSO,1.63,1.5
34,0,A35,100,0,DMSO,1.63,1.0
35,0,A36,100,0,DMSO,1.63,1.5
36,0,A37,100,0,DMSO,1.63,1.0
37,0,A38,100,0,DMSO,1.63,1.5
38,0,A39,100,0,DMSO,1.63,1.0
39,0,A40,100,0,DMSO,1.63,1.5
40,0,A41,100,0,DMSO,1.63,1.0
41,0,A42,100,0,DMSO,1.63,1.5
42,0,A43,100,0,DMSO,1.63,1.0
43,0,A44,100,0,DMSO,1.63,1.5
44,0,A45,100,0,DMSO,1.63,1.0
45,0,A46,100,0,DMSO,1.63,1.5
46,0,A47,100,0,DMSO,1.63,1.0
47,0,A48,100,0,DMSO,1.63,1.5
