Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
14,16,Q15,95,0,DMSO,1.67,4.0
15,16,Q16,95,0,DMSO,1.67,4.5
16,16,Q17,95,0,DMSO,1.67,4.0
17,16,Q18,95,0,DMSO,1.67,4.5
18,16,Q19,95,0,DMSO,1.67,4.0
19,16,Q20,95,0,DMSO,1.67,4.5
20,16,Q21,95,0,DMSO,1.67,4.0
21,16,Q22,95,0,DMSO,1.67,4.5
22,16,Q23,95,0,DMSO,1.67,4.0
23,16,Q24,95,0,DMSO,1.67,4.5
24,16,Q25,95,0,DMSO,1.67,1.0
25,16,Q26,95,0,DMSO,1.67,1.5
26,16,Q27,95,0,DMSO,1.67,1.0
27,16,Q28,95,0,DMSO,1.67,1.5
28,16,Q29,95,0,DMSO,1.67,1.0
29,16,Q30,95,0,DMSO,1.67,1.5
30,16,Q31,95,0,DMSO,1.67,1.0
31,16,Q32,95,0,DMSO,1.67,1.5
32,16,Q33,95,0,DMSO,1.67,1.0
33,16,Q34,95,0,DMSO,1.67,1.5
34,16,Q35,95,0,DMSO,1.67,1.0
35,16,Q36,95,0,DMSO,1.67,1.5
36,16,Q37,95,0,DMSO,1.67,1.0
37,16,Q38,95,0,DMSO,1.67,1.5
38,16,Q39,95,0,DMSO,1.67,1.0
39,16,Q40,95,0,DMSO,1.67,1.5
40,16,Q41,95,0,DMSO,1.67,1.0
41,16,Q42,95,0,DMSO,1.67,1.5
42,16,Q43,95,0,DMSO,1.67,1.0
43,16,Q44,95,0,DMSO,1.67,1.5
44,16,Q45,95,0,DMSO,1.67,1.0
45,16,Q46,95,0,DMSO,1.67,1.5
46,16,Q47,95,0,DMSO,1.67,1.0
47,16,Q48,95,0,DMSO,1.67,1.5
0,17,R1,95,0,DMSO,1.67,5.0
1,17,R2,95,0,DMSO,1.67,5.5
2,17,R3,95,0,DMSO,1.67,5.0
3,17,R4,95,0,DMSO,1.67,5.5
4,17,R5,95,0,DMSO,1.67,5.0
5,17,R6,95,0,DMSO,1.67,5.5
6,17,R7,95,0,DMSO,1.67,5.0
7,17,R8,95,0,DMSO,1.67,5.5
8,17,R9,95,0,DMSO,1.67,5.0
9,17,R10,95,0,DMSO,1.67,5.5
10,17,R11,95,0,DMSO,1.67,5.0
11,17,R12,95,0,DMSO,1.67,5.5
12,17,R13,95,0,DMSO,1.67,5.0
13,17,R14,95,0,DMSO,1.67,5.5
14,17,R15,95,0,DMSO,1.67,5.0
15,17,R16,95,0,DMSO,1.67,5.5
16,17,R17,95,0,DMSO,1.67,5.0
17,17,R18,95,0,DMSO,1.67,5.5
18,17,R19,95,0,DMSO,1.67,5.0
19,17,R20,95,0,DMSO,1.67,5.5
20,17,R21,95,0,DMSO,1.67,5.0
21,17,R22,95,0,DMSO,1.67,5.5
22,17,R23,95,0,DMSO,1.67,5.0
23,17,R24,95,0,DMSO,1.67,5.5
24,17,R25,95,0,DMSO,1.67,2.0
25,17,R26,95,0,DMSO,1.67,3.0
26,17,R27,95,0,DMSO,1.67,2.0
27,17,R28,95,0,DMSO,1.67,3.0
28,17,R29,95,0,DMSO,1.67,2.0
29,17,R30,95,0,DMSO,1.67,3.0
30,17,R31,95,0,DMSO,1.67,2.0
31,17,R32,95,0,DMSO,1.67,3.0
32,17,R33,95,0,DMSO,1.67,2.0
