Col,Row,Well,mConc,mFillHeight,mFluid,mImpedance,mVolume
0,0,A1,85,0,DMSO,1.75,4.0
1,0,A2,85,0,DMSO,1.75,4.5
2,0,A3,85,0,DMSO,1.75,4.0
3,0,A4,85,0,DMSO,1.75,4.5
4,0,A5,85,0,DMSO,1.75,4.0
5,0,A6,85,0,DMSO,1.75,4.5
6,0,A7,85,0,DMSO,1.75,4.0
7,0,A8,85,0,DMSO,1.75,4.5
8,0,A9,85,0,DMSO,1.75,4.0
9,0,A10,85,0,DMSO,1.75,4.5
10,0,A11,85,0,DMSO,1.75,4.0
11,0,A12,85,0,DMSO,1.75,4.5
12,0,A13,85,0,DMSO,1.75,4.0
13,0,A14,85,0,DMSO,1.75,4.5
14,0,A15,85,0,DMSO,1.75,4.0
15,0,A16,85,0,DMSO,1.75,4.5
16,0,A17,85,0,DMSO,1.75,4.0
17,0,A18,85,0,DMSO,1.75,4.5
18,0,A19,85,0,DMSO,1.75,4.0
19,0,A20,85,0,DMSO,1.75,4.5
20,0,A21,85,0,DMSO,1.75,4.0
21,0,A22,85,0,DMSO,1.75,4.5
22,0,A23,85,0,DMSO,1.75,4.0
23,0,A24,85,0,DMSO,1.75,4.5
24,0,A25,85,0,DMSO,1.75,1.0
25,0,A26,85,0,DMSO,1.75,1.5
26,0,A27,85,0,DMSO,1.75,1.0
27,0,A28,85,0,DMSO,1.75,1.5
28,0,A29,85,0,DMSO,1.75,1.0
29,0,A30,85,0,DMSO,1.75,1.5
30,0,A31,85,0,DMSO,1.75,1.0
31,0,A32,85,0,DMSO,1.75,1.5
32,0,A33,85,0,DMSO,1.75,1.0
33,0,A34,85,0,DMSO,1.75,1.5
34,0,A35,85,0,DMSO,1.75,1.0
35,0,A36,85,0,DMSO,1.75,1.5
36,0,A37,85,0,DMSO,1.75,1.0
37,0,A38,85,0,DMSO,1.75,1.5
38,0,A39,85,0,DMSO,1.75,1.0
39,0,A40,85,0,DMSO,1.75,1.5
40,0,A41,85,0,DMSO,1.75,1.0
41,0,A42,85,0,DMSO,1.75,1.5
42,0,A43,85,0,DMSO,1.75,1.0
43,0,A44,85,0,DMSO,1.75,1.5
44,0,A45,85,0,DMSO,1.75,1.0
45,0,A46,85,0,DMSO,1.75,1.5
46,0,A47,85,0,DMSO,1.75,1.0
47,0,A48,85,0,DMSO,1.75,1.5
0,1,B1,85,0,DMSO,1.75,5.0
1,1,B2,85,0,DMSO,1.75,5.5
2,1,B3,85,0,DMSO,1.75,5.0
3,1,B4,85,0,DMSO,1.75,5.5
4,1,B5,85,0,DMSO,1.75,5.0
5,1,B6,85,0,DMSO,1.75,5.5
6,1,B7,85,0,DMSO,1.75,5.0
7,1,B8,85,0,DMSO,1.75,5.5
8,1,B9,85,0,DMSO,1.75,5.0
9,1,B10,85,0,DMSO,1.75,5.5
10,1,B11,85,0,DMSO,1.75,5.0
11,1,B12,85,0,DMSO,1.75,5.5
12,1,B13,85,0,DMSO,1.75,5.0
13,1,B14,85,0,DMSO,1.75,5.5
14,1,B15,85,0,DMSO,1.75,5.0
15,1,B16,85,0,DMSO,1.75,5.5
16,1,B17,85,0,DMSO,1.75,5.0
17,1,B18,85,0,DMSO,1.75,5.5
18,1,B19,85,0,DMSO,1.75,5.0
19,1,B20,85,0,DMSO,1.75,5.5
20,1,B21,85,0,DMSO,1.75,5.0
21,1,B22,85,0,DMSO,1.75,5.5
22,1,B23,85,0,DMSO,1.75,5.0
23,1,B24,85,0,DMSO,1.75,5.5
24,1,B25,85,0,DMSO,1.75,2.0
25,1,B26,85,0,DMSO,1.75,3.0
26,1,B27,85,0,DMSO,1.75,2.0
27,1,B28,85,0,DMSO,1.75,3.0
28,1,B29,85,0,DMSO,1.75,2.0
29,1,B30,85,0,DMSO,1.75,3.0
30,1,B31,85,0,DMSO,1.75,2.0
31,1,B32,85,0,DMSO,1.75,3.0
32,1,B33,85,0,DMSO,1.75,2.0
33,1,B34,85,0,DMSO,1.75,3.0
34,1,B35,85,0,DMSO,1.75,2.0
35,1,B36,85,0,DMSO,1.75,3.0
36,1,B37,85,0,DMSO,1.75,2.0
37,1,B38,85,0,DMSO,1.75,3.0
38,1,B39,85,0,DMSO,1.75,2.0
39,1,B40,85,0,DMSO,1.75,3.0
40,1,B41,85,0,DMSO,1.75,2.0
41,1,B42,85,0,DMSO,1.75,3.0
42,1,B43,85,0,DMSO,1.75,2.0
43,1,B44,85,0,DMSO,1.75,3.0
44,1,B45,85,0,DMSO,1.75,2.0
45,1,B46,85,0,DMSO,1.75,3.0
46,1,B47,85,0,DMSO,1.75,2.0
47,1,B48,85,0,DMSO,1.75,3.0
0,2,C1,85,0,DMSO,1.75,4.0
1,2,C2,85,0,DMSO,1.75,4.5
2,2,C3,85,0,DMSO,1.75,4.0
3,2,C4,85,0,DMSO,1.75,4.5
4,2,C5,85,0,DMSO,1.75,4.0
5,2,C6,85,0,DMSO,1.75,4.5
6,2,C7,85,0,DMSO,1.75,4.0
7,2,C8,85,0,DMSO,1.75,4.5
8,2,C9,85,0,DMSO,1.75,4.0
9,2,C10,85,0,DMSO,1.75,4.5
10,2,C11,85,0,DMSO,1.75,4.0
11,2,C12,85,0,DMSO,1.75,4.5
12,2,C13,85,0,DMSO,1.75,4.0
13,2,C14,85,0,DMSO,1.75,4.5
14,2,C15,85,0,DMSO,1.75,4.0
15,2,C16,85,0,DMSO,1.75,4.5
16,2,C17,85,0,DMSO,1.75,4.0
17,2,C18,85,0,DMSO,1.75,4.5
18,2,C19,85,0,DMSO,1.75,4.0
19,2,C20,85,0,DMSO,1.75,4.5
20,2,C21,85,0,DMSO,1.75,4.0
21,2,C22,85,0,DMSO,1.75,4.5
22,2,C23,85,0,DMSO,1.75,4.0
23,2,C24,85,0,DMSO,1.75,4.5
24,2,C25,85,0,DMSO,1.75,1.0
25,2,C26,85,0,DMSO,1.75,1.5
26,2,C27,85,0,DMSO,1.75,1.0
27,2,C28,85,0,DMSO,1.75,1.5
28,2,C29,85,0,DMSO,1.75,1.0
29,2,C30,85,0,DMSO,1.75,1.5
30,2,C31,85,0,DMSO,1.75,1.0
31,2,C32,85,0,DMSO,1.75,1.5
32,2,C33,85,0,DMSO,1.75,1.0
33,2,C34,85,0,DMSO,1.75,1.5
34,2,C35,85,0,DMSO,1.75,1.0
35,2,C36,85,0,DMSO,1.75,1.5
36,2,C37,85,0,DMSO,1.75,1.0
37,2,C38,85,0,DMSO,1.75,1.5
38,2,C39,85,0,DMSO,1.75,1.0
39,2,C40,85,0,DMSO,1.75,1.5
40,2,C41,85,0,DMSO,1.75,1.0
41,2,C42,85,0,DMSO,1.75,1.5
42,2,C43,85,0,DMSO,1.75,1.0
43,2,C44,85,0,DMSO,1.75,1.5
44,2,C45,85,0,DMSO,1.75,1.0
45,2,C46,85,0,DMSO,1.75,1.5
46,2,C47,85,0,DMSO,1.75,1.0
47,2,C48,85,0,DMSO,1.75,1.5
0,3,D1,85,0,DMSO,1.75,5.0
1,3,D2,85,0,DMSO,1.75,5.5
2,3,D3,85,0,DMSO,1.75,5.0
3,3,D4,85,0,DMSO,1.75,5.5
4,3,D5,85,0,DMSO,1.75,5.0
5,3,D6,85,0,DMSO,1.75,5.5
6,3,D7,85,0,DMSO,1.75,5.0
7,3,D8,85,0,DMSO,1.75,5.5
8,3,D9,85,0,DMSO,1.75,5.0
9,3,D10,85,0,DMSO,1.75,5.5
10,3,D11,85,0,DMSO,1.75,5.0
11,3,D12,85,0,DMSO,1.75,5.5
12,3,D13,85,0,DMSO,1.75,5.0
13,3,D14,85,0,DMSO,1.75,5.5
14,3,D15,85,0,DMSO,1.75,5.0
15,3,D16,85,0,DMSO,1.75,5.5
16,3,D17,85,0,DMSO,1.75,5.0
17,3,D18,85,0,DMSO,1.75,5.5
18,3,D19,85,0,DMSO,1.75,5.0
19,3,D20,85,0,DMSO,1.75,5.5
20,3,D21,85,0,DMSO,1.75,5.0
21,3,D22,85,0,DMSO,1.75,5.5
22,3,D23,85,0,DMSO,1.75,5.0
23,3,D24,85,0,DMSO,1.75,5.5
24,3,D25,85,0,DMSO,1.75,2.0
25,3,D26,85,0,DMSO,1.75,3.0
26,3,D27,85,0,DMSO,1.75,2.0
27,3,D28,85,0,DMSO,1.75,3.0
28,3,D29,85,0,DMSO,1.75,2.0
29,3,D30,85,0,DMSO,1.75,3.0
30,3,D31,85,0,DMSO,1.75,2.0
31,3,D32,85,0,DMSO,1.75,3.0
32,3,D33,85,0,DMSO,1.75,2.0
33,3,D34,85,0,DMSO,1.75,3.0
34,3,D35,85,0,DMSO,1.75,2.0
35,3,D36,85,0,DMSO,1.75,3.0
36,3,D37,85,0,DMSO,1.75,2.0
37,3,D38,85,0,DMSO,1.75,3.0
38,3,D39,85,0,DMSO,1.75,2.0
39,3,D40,85,0,DMSO,1.75,3.0
40,3,D41,85,0,DMSO,1.75,2.0
41,3,D42,85,0,DMSO,1.75,3.0
42,3,D43,85,0,DMSO,1.75,2.0
43,3,D44,85,0,DMSO,1.75,3.0
44,3,D45,85,0,DMSO,1.75,2.0
45,3,D46,85,0,DMSO,1.75,3.0
46,3,D47,85,0,DMSO,1.75,2.0
47,3,D48,85,0,DMSO,1.75,3.0
0,4,E1,85,0,DMSO,1.75,4.0
1,4,E2,85,0,DMSO,1.75,4.5
2,4,E3,85,0,DMSO,1.75,4.0
3,4,E4,85,0,DMSO,1.75,4.5
4,4,E5,85,0,DMSO,1.75,4.0
5,4,E6,85,0,DMSO,1.75,4.5
